Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count
2018-07-12,53100,59000,53100,58300,164545,0.1,55520,54250,54225,57098.33333,60377.5,0,0
2018-07-13,58500,61400,57500,61200,212607,0.04974271,56680,55000,54515,57166.66667,60445.83333,1,1
2018-07-16,61400,61800,60700,61600,91167,0.006535948,57860,56010,54915,57210,60505.83333,1,1
2018-07-17,61400,61800,59800,60800,70146,-0.012987013,58980,56810,55275,57193.33333,60544.16667,0,0
2018-07-18,61100,62400,59600,60300,67247,-0.008223684,60440,57510,55540,57181.66667,60578.33333,0,0
2018-07-19,60300,60300,57700,58200,78254,-0.034825871,60420,57970,55805,57161.66667,60580.83333,0,0
2018-07-20,58100,58900,57000,58800,61647,0.010309278,59940,58310,56030,57131.66667,60580.83333,-1,1
2018-07-23,59000,59100,55400,55500,91980,-0.056122449,58720,58290,56115,57058.33333,60544.16667,1,1
2018-07-24,54800,56100,53300,54000,119984,-0.027027027,57360,58170,56095,56933.33333,60479.16667,0,0
2018-07-25,54000,54800,53600,54400,73511,0.007407407,56180,58310,56080,56823.33333,60421.66667,1,3
2018-07-26,54900,56000,54100,55800,55852,0.025735294,55700,58060,56155,56715,60375,0,0
2018-07-27,56400,56400,53200,53900,119510,-0.034050179,54720,57330,56165,56566.66667,60307.5,0,0
2018-07-30,53900,55400,53500,55000,53763,0.020408163,54620,56670,56340,56441.66667,60254.16667,0,0
2018-07-31,55000,55500,54300,54900,34394,-0.001818182,54800,56080,56445,56356.66667,60200,0,0
2018-08-01,54900,55500,54300,55400,30181,0.009107468,55000,55590,56550,56280,60165,0,0
2018-08-02,54900,58300,54900,57000,109986,0.028880866,55240,55470,56720,56233.33333,60152.5,0,0
2018-08-03,57000,58100,55200,55800,73770,-0.021052632,55620,55170,56740,56198.33333,60125,0,0
2018-08-06,57000,57000,55300,55400,72132,-0.007168459,55700,55160,56725,56115,60094.16667,1,1
2018-08-07,55300,55500,53900,54600,47110,-0.014440433,55640,55220,56695,56020,60041.66667,1,1
2018-08-08,54400,55800,54300,55200,45110,0.010989011,55600,55300,56805,55955,60015.83333,0,0
2018-08-09,59000,62000,57700,58900,497536,0.067028986,55980,55610,56835,55960,60000.83333,1,3
2018-08-10,60000,65200,59800,64700,594641,0.098471986,57760,56690,57010,56080,60050,1,10
2018-08-13,65400,66800,63000,64400,275095,-0.004636785,59560,57630,57150,56186.66667,60088.33333,1,3
2018-08-14,64800,67600,64700,67200,292875,0.043478261,62080,58860,57470,56340,60135.83333,1,2
2018-08-16,66200,66600,63700,66400,402412,-0.011904762,64320,59960,57775,56461.66667,60192.5,0,0
2018-08-17,66300,67200,65000,66400,134814,0,65820,60900,58185,56593.33333,60245.83333,1,1
2018-08-20,66400,67400,65900,67100,106809,0.010542169,66300,62030,58600,56736.66667,60308.33333,1,1
2018-08-21,67600,68800,65800,66200,174097,-0.013412817,66660,63110,59135,56876.66667,60360,0,0
2018-08-22,66800,68300,66400,67300,147263,0.016616314,66680,64380,59800,57041.66667,60402.5,0,0
2018-08-23,67800,68600,66600,67800,109398,0.007429421,66960,65640,60470,57203.33333,60451.66667,0,0
2018-08-24,67300,68500,67000,68400,101488,0.008849558,67360,66590,61100,57391.66667,60505.83333,0,0
2018-08-27,68400,69900,68400,69700,139807,0.019005848,67880,67090,61890,57598.33333,60566.66667,1,1
2018-08-28,70100,70100,68300,68300,100877,-0.020086083,68300,67480,62555,57808.33333,60622.5,0,0
2018-08-29,68800,68900,66200,68800,136363,0.007320644,68600,67640,63250,58035,60652.5,1,1
2018-08-30,69600,70600,68500,68900,92134,0.001453488,68820,67890,63925,58261.66667,60693.33333,0,0
2018-08-31,68200,70000,68000,69700,87695,0.01161103,69080,68220,64560,58528.33333,60738.33333,0,0
2018-09-03,69700,69900,67400,68300,81647,-0.020086083,68800,68340,65185,58746.66667,60745.83333,0,0
2018-09-04,68100,68600,66100,67200,147934,-0.016105417,68580,68440,65775,58933.33333,60747.5,0,0
2018-09-05,66400,68200,66200,67100,71044,-0.001488095,68240,68420,66400,59105,60751.66667,0,1
2018-09-06,66900,69100,66900,67400,87032,0.004470939,67940,68380,67010,59296.66667,60765,1,2
2018-09-07,67300,68300,65200,66400,92700,-0.014836795,67280,68180,67385,59481.66667,60755.83333,0,0
2018-09-10,65700,67500,65700,66600,41428,0.003012048,66940,67870,67480,59668.33333,60728.33333,0,0
2018-09-11,66000,67300,65800,66300,35761,-0.004504505,66760,67670,67575,59880,60695,0,0
2018-09-12,66300,67200,65800,66400,61818,0.001508296,66620,67430,67535,60093.33333,60660,0,0
2018-09-13,66100,66600,64500,65900,84605,-0.00753012,66320,67130,67510,60275,60599.16667,0,0
2018-09-14,66000,66600,65400,65800,35215,-0.001517451,66200,66740,67480,60490,60550,0,0
2018-09-17,65300,65900,64500,65300,55406,-0.007598784,65940,66440,67390,60673.33333,60510.83333,0,0
2018-09-18,65100,69300,65100,69200,150537,0.059724349,66520,66640,67540,60930,60484.16667,0,0
2018-09-19,69300,71000,68700,70600,102155,0.020231214,67360,66990,67705,61200,60464.16667,1,2
2018-09-20,70100,70600,68200,69800,102103,-0.011331445,68140,67230,67805,61451.66667,60454.16667,1,1
2018-09-21,70000,71400,68600,71000,94987,0.017191977,69180,67690,67935,61730,60447.5,1,1
2018-09-27,71500,71500,68400,68800,157343,-0.030985915,69880,67910,67890,61981.66667,60432.5,0,0
2018-09-28,69300,70500,68100,69000,62832,0.002906977,69840,68180,67925,62273.33333,60435.83333,0,0
2018-10-01,69100,69600,68300,68600,58108,-0.005797101,69440,68400,67915,62536.66667,60415.83333,0,0
2018-10-02,68600,70900,68400,69000,92296,0.005830904,69280,68710,67920,62798.33333,60438.33333,0,0
